Key;NIBE Default;Intervall;Disabled;Device;Subdevice;Enum;Writeable;Comment;Relevant;Titel;Re­gister­typ;Re­gister;Divi­sions­faktor;Ein­heit;Vari­ablen­größe;Mindest­wert;Höchst­wert;Stan­dard­wert
h05658;;;;;;;;;no;id:28432;MODBUS_HOLDING_REGISTER;5658;1;;s32;-10000;10000;100
h05660;;;;;;;;;no;id:28433;MODBUS_HOLDING_REGISTER;5660;1;;s32;-10000;10000;100
h05662;;;;;;;;;no;id:28434;MODBUS_HOLDING_REGISTER;5662;1;;s32;-10000;10000;100
h05664;;;;;;;;;no;id:28435;MODBUS_HOLDING_REGISTER;5664;1;;s32;-10000;10000;100
h05666;;;;;;;;;no;id:28436;MODBUS_HOLDING_REGISTER;5666;1;;s32;-10000;10000;100
h05668;;;;;;;;;no;id:28437;MODBUS_HOLDING_REGISTER;5668;1;;s32;-10000;10000;100
h05670;;;;;;;;;no;id:28438;MODBUS_HOLDING_REGISTER;5670;1;;s32;-10000;10000;100
h05672;;;;;;;;;no;id:28439;MODBUS_HOLDING_REGISTER;5672;1;;s32;-10000;10000;100
h05674;;;;;;;;;no;id:28440;MODBUS_HOLDING_REGISTER;5674;1;;s32;-10000;10000;100
h05676;;;;;;;;;no;id:28441;MODBUS_HOLDING_REGISTER;5676;1;;s32;-10000;10000;100
h05678;;;;;;;;;no;id:28442;MODBUS_HOLDING_REGISTER;5678;1;;s32;-10000;10000;100
h05680;;;;;;;;;no;id:28443;MODBUS_HOLDING_REGISTER;5680;1;;s32;-10000;10000;100
h05682;;;;;;;;;no;id:28444;MODBUS_HOLDING_REGISTER;5682;1;;s32;-10000;10000;100
h05684;;;;;;;;;no;id:28445;MODBUS_HOLDING_REGISTER;5684;1;;s32;-10000;10000;100
h05686;;;;;;;;;no;id:28446;MODBUS_HOLDING_REGISTER;5686;1;;s32;-10000;10000;100
h05688;;;;;;;;;no;id:28447;MODBUS_HOLDING_REGISTER;5688;1;;s32;-10000;10000;100
h05690;;;;;;;;;no;id:28448;MODBUS_HOLDING_REGISTER;5690;1;;s32;-10000;10000;100
h05692;;;;;;;;;no;id:28449;MODBUS_HOLDING_REGISTER;5692;1;;s32;-10000;10000;100
h05694;;;;;;;;;no;id:28450;MODBUS_HOLDING_REGISTER;5694;1;;s32;-10000;10000;100
h05696;;;;;;;;;no;id:28451;MODBUS_HOLDING_REGISTER;5696;1;;s32;-10000;10000;100
h05698;;;;;;;;;no;id:28452;MODBUS_HOLDING_REGISTER;5698;1;;s32;-10000;10000;100
h05700;;;;;;;;;no;id:28453;MODBUS_HOLDING_REGISTER;5700;1;;s32;-10000;10000;100
h05702;;;;;;;;;no;id:28454;MODBUS_HOLDING_REGISTER;5702;1;;s32;-10000;10000;100
h05704;;;;;;;;;no;id:28455;MODBUS_HOLDING_REGISTER;5704;1;;s32;-10000;10000;100
h05706;;;;;;;;;no;id:28456;MODBUS_HOLDING_REGISTER;5706;1;;s32;-10000;10000;100
h05708;;;;;;;;;no;id:28457;MODBUS_HOLDING_REGISTER;5708;1;;s32;-10000;10000;100
h05710;;;;;;;;;no;id:28458;MODBUS_HOLDING_REGISTER;5710;1;;s32;-10000;10000;100
h05712;;;;;;;;;no;id:28459;MODBUS_HOLDING_REGISTER;5712;1;;s32;-10000;10000;100
h05714;;;;;;;;;no;id:28460;MODBUS_HOLDING_REGISTER;5714;1;;s32;-10000;10000;100
h05716;;;;;;;;;no;id:28461;MODBUS_HOLDING_REGISTER;5716;1;;s32;-10000;10000;100
h05718;;;;;;;;;no;id:28462;MODBUS_HOLDING_REGISTER;5718;1;;s32;-10000;10000;100
h05720;;;;;;;;;no;id:28463;MODBUS_HOLDING_REGISTER;5720;1;;s32;-10000;10000;100
h05722;;;;;;;;;no;id:28464;MODBUS_HOLDING_REGISTER;5722;1;;s32;-10000;10000;100
h05724;;;;;;;;;no;id:28465;MODBUS_HOLDING_REGISTER;5724;1;;s32;-10000;10000;100
h05726;;;;;;;;;no;id:28466;MODBUS_HOLDING_REGISTER;5726;1;;s32;-10000;10000;100
h05728;;;;;;;;;no;id:28467;MODBUS_HOLDING_REGISTER;5728;1;;s32;-10000;10000;100
h05730;;;;;;;;;no;id:28468;MODBUS_HOLDING_REGISTER;5730;1;;s32;-10000;10000;100
h05732;;;;;;;;;no;id:28469;MODBUS_HOLDING_REGISTER;5732;1;;s32;-10000;10000;100
h05734;;;;;;;;;no;id:28470;MODBUS_HOLDING_REGISTER;5734;1;;s32;-10000;10000;100
h05736;;;;;;;;;no;id:28471;MODBUS_HOLDING_REGISTER;5736;1;;s32;-10000;10000;100
h05738;;;;;;;;;no;id:28472;MODBUS_HOLDING_REGISTER;5738;1;;s32;-10000;10000;100
h05740;;;;;;;;;no;id:28473;MODBUS_HOLDING_REGISTER;5740;1;;s32;-10000;10000;100
h05742;;;;;;;;;no;id:28474;MODBUS_HOLDING_REGISTER;5742;1;;s32;-10000;10000;100
h05744;;;;;;;;;no;id:28475;MODBUS_HOLDING_REGISTER;5744;1;;s32;-10000;10000;100
h05746;;;;;;;;;no;id:28476;MODBUS_HOLDING_REGISTER;5746;1;;s32;-10000;10000;100
h05748;;;;;;;;;no;id:28477;MODBUS_HOLDING_REGISTER;5748;1;;s32;-10000;10000;100
h05750;;;;;;;;;no;id:28478;MODBUS_HOLDING_REGISTER;5750;1;;s32;-10000;10000;100
h05752;;;;;;;;;no;id:28479;MODBUS_HOLDING_REGISTER;5752;1;;s32;-10000;10000;100
h05754;;;;;;;;;no;id:28480;MODBUS_HOLDING_REGISTER;5754;1;;s32;-10000;10000;100
h05756;;;;;;;;;no;id:28481;MODBUS_HOLDING_REGISTER;5756;1;;s32;-10000;10000;100
h05758;;;;;;;;;no;id:28482;MODBUS_HOLDING_REGISTER;5758;1;;s32;-10000;10000;100
h05760;;;;;;;;;no;id:28483;MODBUS_HOLDING_REGISTER;5760;1;;s32;-10000;10000;100
h05762;;;;;;;;;no;id:28484;MODBUS_HOLDING_REGISTER;5762;1;;s32;-10000;10000;100
h05764;;;;;;;;;no;id:28485;MODBUS_HOLDING_REGISTER;5764;1;;s32;-10000;10000;100
h05766;;;;;;;;;no;id:28486;MODBUS_HOLDING_REGISTER;5766;1;;s32;-10000;10000;100
h05768;;;;;;;;;no;id:28487;MODBUS_HOLDING_REGISTER;5768;1;;s32;-10000;10000;100
h05770;;;;;;;;;no;id:28488;MODBUS_HOLDING_REGISTER;5770;1;;s32;-10000;10000;100
h05772;;;;;;;;;no;id:28489;MODBUS_HOLDING_REGISTER;5772;1;;s32;-10000;10000;100
h05774;;;;;;;;;no;id:28490;MODBUS_HOLDING_REGISTER;5774;1;;s32;-10000;10000;100
h05776;;;;;;;;;no;id:28491;MODBUS_HOLDING_REGISTER;5776;1;;s32;-10000;10000;100
h05778;;;;;;;;;no;id:28492;MODBUS_HOLDING_REGISTER;5778;1;;s32;-10000;10000;100
h05780;;;;;;;;;no;id:28493;MODBUS_HOLDING_REGISTER;5780;1;;s32;-10000;10000;100
h05782;;;;;;;;;no;id:28494;MODBUS_HOLDING_REGISTER;5782;1;;s32;-10000;10000;100
h05784;;;;;;;;;no;id:28495;MODBUS_HOLDING_REGISTER;5784;1;;s32;-10000;10000;100
h05786;;;;;;;;;no;id:28496;MODBUS_HOLDING_REGISTER;5786;1;;s32;-10000;10000;100
h05788;;;;;;;;;no;id:28497;MODBUS_HOLDING_REGISTER;5788;1;;s32;-10000;10000;100
h05790;;;;;;;;;no;id:28498;MODBUS_HOLDING_REGISTER;5790;1;;s32;-10000;10000;100
h05792;;;;;;;;;no;id:28500;MODBUS_HOLDING_REGISTER;5792;1;;s32;-10000;10000;100
h05794;;;;;;;;;no;id:28501;MODBUS_HOLDING_REGISTER;5794;1;;s32;-10000;10000;100
h05796;;;;;;;;;no;id:28502;MODBUS_HOLDING_REGISTER;5796;1;;s32;-10000;10000;100
h05798;;;;;;;;;no;id:28503;MODBUS_HOLDING_REGISTER;5798;1;;s32;-10000;10000;100
h05800;;;;;;;;;no;id:28504;MODBUS_HOLDING_REGISTER;5800;1;;s32;-10000;10000;100
h05802;;;;;;;;;no;id:28505;MODBUS_HOLDING_REGISTER;5802;1;;s32;-10000;10000;100
h05804;;;;;;;;;no;id:28506;MODBUS_HOLDING_REGISTER;5804;1;;s32;-10000;10000;100
h05806;;;;;;;;;no;id:28507;MODBUS_HOLDING_REGISTER;5806;1;;s32;-10000;10000;100
h05808;;;;;;;;;no;id:28508;MODBUS_HOLDING_REGISTER;5808;1;;s32;-10000;10000;100
h05810;;;;;;;;;no;id:28509;MODBUS_HOLDING_REGISTER;5810;1;;s32;-10000;10000;100
h05812;;;;;;;;;no;id:28510;MODBUS_HOLDING_REGISTER;5812;1;;s32;-10000;10000;100
h05814;;;;;;;;;no;id:28511;MODBUS_HOLDING_REGISTER;5814;1;;s32;-10000;10000;100
h05816;;;;;;;;;no;id:28512;MODBUS_HOLDING_REGISTER;5816;1;;s32;-10000;10000;100
h05818;;;;;;;;;no;id:28513;MODBUS_HOLDING_REGISTER;5818;1;;s32;-10000;10000;100
h05820;;;;;;;;;no;id:28514;MODBUS_HOLDING_REGISTER;5820;1;;s32;-10000;10000;100
h05822;;;;;;;;;no;id:28515;MODBUS_HOLDING_REGISTER;5822;1;;s32;-10000;10000;100
h05824;;;;;;;;;no;id:28516;MODBUS_HOLDING_REGISTER;5824;1;;s32;-10000;10000;100
h05826;;;;;;;;;no;id:28517;MODBUS_HOLDING_REGISTER;5826;1;;s32;-10000;10000;100
h05828;;;;;;;;;no;id:28518;MODBUS_HOLDING_REGISTER;5828;1;;s32;-10000;10000;100
h05830;;;;;;;;;no;id:28519;MODBUS_HOLDING_REGISTER;5830;1;;s32;-10000;10000;100
h05832;;;;;;;;;no;id:28520;MODBUS_HOLDING_REGISTER;5832;1;;s32;-10000;10000;100
h05834;;;;;;;;;no;id:28521;MODBUS_HOLDING_REGISTER;5834;1;;s32;-10000;10000;100
h05836;;;;;;;;;no;id:28522;MODBUS_HOLDING_REGISTER;5836;1;;s32;-10000;10000;100
h05838;;;;;;;;;no;id:28523;MODBUS_HOLDING_REGISTER;5838;1;;s32;-10000;10000;100
h05840;;;;;;;;;no;id:28524;MODBUS_HOLDING_REGISTER;5840;1;;s32;-10000;10000;100
h05842;;;;;;;;;no;id:28525;MODBUS_HOLDING_REGISTER;5842;1;;s32;-10000;10000;100
h05844;;;;;;;;;no;id:28526;MODBUS_HOLDING_REGISTER;5844;1;;s32;-10000;10000;100
h05846;;;;;;;;;no;id:28527;MODBUS_HOLDING_REGISTER;5846;1;;s32;-10000;10000;100
h05848;;;;;;;;;no;id:28528;MODBUS_HOLDING_REGISTER;5848;1;;s32;-10000;10000;100
h05850;;;;;;;;;no;id:28529;MODBUS_HOLDING_REGISTER;5850;1;;s32;-10000;10000;100
h05852;;;;;;;;;no;id:28530;MODBUS_HOLDING_REGISTER;5852;1;;s32;-10000;10000;100
h05854;;;;;;;;;no;id:28531;MODBUS_HOLDING_REGISTER;5854;1;;s32;-10000;10000;100
h05856;;;;;;;;;no;id:28532;MODBUS_HOLDING_REGISTER;5856;1;;s32;-10000;10000;100
h05858;;;;;;;;;no;id:28533;MODBUS_HOLDING_REGISTER;5858;1;;s32;-10000;10000;100
h05860;;;;;;;;;no;id:28534;MODBUS_HOLDING_REGISTER;5860;1;;s32;-10000;10000;100
h05862;;;;;;;;;no;id:28535;MODBUS_HOLDING_REGISTER;5862;1;;s32;-10000;10000;100
h05864;;;;;;;;;no;id:28536;MODBUS_HOLDING_REGISTER;5864;1;;s32;-10000;10000;100
h05866;;;;;;;;;no;id:28537;MODBUS_HOLDING_REGISTER;5866;1;;s32;-10000;10000;100
h05868;;;;;;;;;no;id:28538;MODBUS_HOLDING_REGISTER;5868;1;;s32;-10000;10000;100
h05870;;;;;;;;;no;id:28539;MODBUS_HOLDING_REGISTER;5870;1;;s32;-10000;10000;100
h05872;;;;;;;;;no;id:28540;MODBUS_HOLDING_REGISTER;5872;1;;s32;-10000;10000;100
h05874;;;;;;;;;no;id:28541;MODBUS_HOLDING_REGISTER;5874;1;;s32;-10000;10000;100
h05876;;;;;;;;;no;id:28542;MODBUS_HOLDING_REGISTER;5876;1;;s32;-10000;10000;100
h05878;;;;;;;;;no;id:28543;MODBUS_HOLDING_REGISTER;5878;1;;s32;-10000;10000;100
h05880;;;;;;;;;no;id:28544;MODBUS_HOLDING_REGISTER;5880;1;;s32;-10000;10000;100
h05882;;;;;;;;;no;id:28545;MODBUS_HOLDING_REGISTER;5882;1;;s32;-10000;10000;100
h05884;;;;;;;;;no;id:28546;MODBUS_HOLDING_REGISTER;5884;1;;s32;-10000;10000;100
h05886;;;;;;;;;no;id:28547;MODBUS_HOLDING_REGISTER;5886;1;;s32;-10000;10000;100
h05888;;;;;;;;;no;id:28548;MODBUS_HOLDING_REGISTER;5888;1;;s32;-10000;10000;100
h05890;;;;;;;;;no;id:28549;MODBUS_HOLDING_REGISTER;5890;1;;s32;-10000;10000;100
h05892;;;;;;;;;no;id:28550;MODBUS_HOLDING_REGISTER;5892;1;;s32;-10000;10000;100
h05894;;;;;;;;;no;id:28551;MODBUS_HOLDING_REGISTER;5894;1;;s32;-10000;10000;100
h05896;;;;;;;;;no;id:28552;MODBUS_HOLDING_REGISTER;5896;1;;s32;-10000;10000;100
h05898;;;;;;;;;no;id:28553;MODBUS_HOLDING_REGISTER;5898;1;;s32;-10000;10000;100
h05900;;;;;;;;;no;id:28554;MODBUS_HOLDING_REGISTER;5900;1;;s32;-10000;10000;100
h05902;;;;;;;;;no;id:28555;MODBUS_HOLDING_REGISTER;5902;1;;s32;-10000;10000;100
h05904;;;;;;;;;no;id:28556;MODBUS_HOLDING_REGISTER;5904;1;;s32;-10000;10000;100
h05906;;;;;;;;;no;id:28557;MODBUS_HOLDING_REGISTER;5906;1;;s32;-10000;10000;100
h05908;;;;;;;;;no;id:28558;MODBUS_HOLDING_REGISTER;5908;1;;s32;-10000;10000;100
h05910;;;;;;;;;no;id:28559;MODBUS_HOLDING_REGISTER;5910;1;;s32;-10000;10000;100
h05912;;;;;;;;;no;id:28560;MODBUS_HOLDING_REGISTER;5912;1;;s32;-10000;10000;100
h05914;;;;;;;;;no;id:28561;MODBUS_HOLDING_REGISTER;5914;1;;s32;-10000;10000;100
h05916;;;;;;;;;no;id:28562;MODBUS_HOLDING_REGISTER;5916;1;;s32;-10000;10000;100
h05918;;;;;;;;;no;id:28563;MODBUS_HOLDING_REGISTER;5918;1;;s32;-10000;10000;100
h05920;;;;;;;;;no;id:28564;MODBUS_HOLDING_REGISTER;5920;1;;s32;-10000;10000;100
h05922;;;;;;;;;no;id:28565;MODBUS_HOLDING_REGISTER;5922;1;;s32;-10000;10000;100
h05924;;;;;;;;;no;id:28566;MODBUS_HOLDING_REGISTER;5924;1;;s32;-10000;10000;100
h05926;;;;;;;;;no;id:28567;MODBUS_HOLDING_REGISTER;5926;1;;s32;-10000;10000;100
h05928;;;;;;;;;no;id:28568;MODBUS_HOLDING_REGISTER;5928;1;;s32;-10000;10000;100
h05930;;;;;;;;;no;id:28569;MODBUS_HOLDING_REGISTER;5930;1;;s32;-10000;10000;100
h05932;;;;;;;;;no;id:28570;MODBUS_HOLDING_REGISTER;5932;1;;s32;-10000;10000;100
h05934;;;;;;;;;no;id:28571;MODBUS_HOLDING_REGISTER;5934;1;;s32;-10000;10000;100
h05936;;;;;;;;;no;id:28572;MODBUS_HOLDING_REGISTER;5936;1;;s32;-10000;10000;100
h05938;;;;;;;;;no;id:28573;MODBUS_HOLDING_REGISTER;5938;1;;s32;-10000;10000;100
h05940;;;;;;;;;no;id:28574;MODBUS_HOLDING_REGISTER;5940;1;;s32;-10000;10000;100
h05942;;;;;;;;;no;id:28575;MODBUS_HOLDING_REGISTER;5942;1;;s32;-10000;10000;100
h05944;;;;;;;;;no;id:28576;MODBUS_HOLDING_REGISTER;5944;1;;s32;-10000;10000;100
h05946;;;;;;;;;no;id:28577;MODBUS_HOLDING_REGISTER;5946;1;;s32;-10000;10000;100
h05948;;;;;;;;;no;id:28578;MODBUS_HOLDING_REGISTER;5948;1;;s32;-10000;10000;100
h05950;;;;;;;;;no;id:28579;MODBUS_HOLDING_REGISTER;5950;1;;s32;-10000;10000;100
h05952;;;;;;;;;no;id:28580;MODBUS_HOLDING_REGISTER;5952;1;;s32;-10000;10000;100
h05954;;;;;;;;;no;id:28581;MODBUS_HOLDING_REGISTER;5954;1;;s32;-10000;10000;100
h05956;;;;;;;;;no;id:28582;MODBUS_HOLDING_REGISTER;5956;1;;s32;-10000;10000;100
h05958;;;;;;;;;no;id:28583;MODBUS_HOLDING_REGISTER;5958;1;;s32;-10000;10000;100
h05960;;;;;;;;;no;id:28584;MODBUS_HOLDING_REGISTER;5960;1;;s32;-10000;10000;100
h05962;;;;;;;;;no;id:28585;MODBUS_HOLDING_REGISTER;5962;1;;s32;-10000;10000;100
h05964;;;;;;;;;no;id:28586;MODBUS_HOLDING_REGISTER;5964;1;;s32;-10000;10000;100
h05966;;;;;;;;;no;id:28587;MODBUS_HOLDING_REGISTER;5966;1;;s32;-10000;10000;100
h05968;;;;;;;;;no;id:28588;MODBUS_HOLDING_REGISTER;5968;1;;s32;-10000;10000;100
h05970;;;;;;;;;no;id:28589;MODBUS_HOLDING_REGISTER;5970;1;;s32;-10000;10000;100
h05972;;;;;;;;;no;id:28590;MODBUS_HOLDING_REGISTER;5972;1;;s32;-10000;10000;100
h05974;;;;;;;;;no;id:28591;MODBUS_HOLDING_REGISTER;5974;1;;s32;-10000;10000;100
h05976;;;;;;;;;no;id:28592;MODBUS_HOLDING_REGISTER;5976;1;;s32;-10000;10000;100
h05978;;;;;;;;;no;id:28593;MODBUS_HOLDING_REGISTER;5978;1;;s32;-10000;10000;100
h05980;;;;;;;;;no;id:28594;MODBUS_HOLDING_REGISTER;5980;1;;s32;-10000;10000;100
h05982;;;;;;;;;no;id:28595;MODBUS_HOLDING_REGISTER;5982;1;;s32;-10000;10000;100
h05984;;;;;;;;;no;id:29258;MODBUS_HOLDING_REGISTER;5984;1;kW;u16;0;65535;0
h05985;;;;;;;;;no;id:29292;MODBUS_HOLDING_REGISTER;5985;1;;s16;0;20;0
h05987;;;;;;;;;no;id:29971;MODBUS_HOLDING_REGISTER;5987;10;°C;s16;0;0;0
